Date,Open,High,Low,Close,Volume
2018-12-11,205.147,205.886,205.147,205.886,194020.2811586
2018-12-12,207.02,207.266,207.02,207.266,176724.84705991
2018-12-13,205.714,205.714,204.26,204.26,34535.076474481
2018-12-14,206.01,206.01,200.661,200.661,27829.925776983
2018-12-17,202.732,202.732,200.218,200.218,26662.357175951
2018-12-18,201.105,201.105,200.07,200.07,202150.65677743
2018-12-19,199.133,200.119,199.133,200.119,24045.218174507
2018-12-20,199.133,199.281,199.133,199.281,22624.050833025
2018-12-21,198.123,198.123,197.901,197.901,47979.867298178
2018-12-24,197.556,197.556,194.771,194.771,28012.516870107
2018-12-27,197.014,197.014,192.455,192.455,36597.34143182
2018-12-28,196.151,196.151,194.87,194.87,34216.556456476
2018-12-31,198.665,198.665,197.211,197.211,5204.8605489958
2019-01-02,192.405,196.62,192.405,196.62,40765.490329857
2019-01-03,193.317,194.549,193.317,194.549,17208.196131975
2019-01-04,195.511,197.507,195.511,197.507,38579.469187178
2019-01-07,198.123,198.123,194.303,194.303,33163.614486127
2019-01-08,192.75,196.546,192.75,196.546,33874.705354349
2019-01-09,195.19,195.19,194.106,194.106,27931.365273163
2019-01-10,192.208,194.821,192.208,194.821,15563.861898897
2019-01-11,199.133,199.133,194.895,194.895,33055.074225215
2019-01-14,192.208,192.455,192.208,192.455,10960.537562249
2019-01-15,196.151,196.151,193.588,193.588,18964.113810851
2019-01-16,194.106,194.106,192.898,192.898,76974.318491308
2019-01-17,193.416,193.884,193.416,193.884,129686.33828628
2019-01-18,196.151,197.137,196.151,197.137,54315.778229581
2019-01-21,196.694,196.694,195.782,195.782,17605.838957001
2019-01-22,195.19,195.486,195.19,195.486,15198.679712649
2019-01-23,198.123,198.123,197.113,197.113,30593.137652926
2019-01-24,200.095,200.095,196.644,196.644,8904.3589746804
2019-01-25,198.788,198.788,197.803,197.803,66989.62888231
2019-01-28,195.042,198,195.042,198,40725.928926346
2019-01-29,197.926,203.126,197.926,203.126,36368.088170454
2019-01-30,203.644,204.358,203.644,204.358,36589.226272126
