Date,Open,High,Low,Close,Volume
2017-03-16,174.217,176.565,174.217,175.157,76531.0
2017-03-17,174.876,176.96,174.153,176.696,50463.5
2017-03-20,176.96,177.225,175.634,176.257,202857.0
2017-03-21,176.96,176.96,173.888,175.95,91876.9
2017-03-22,173.775,175.854,172.0,174.855,74367.6
2017-03-23,174.435,177.357,174.435,176.918,210313.0
2017-03-24,178.17,178.57,175.994,176.61,163336.0
2017-03-28,175.643,177.663,175.643,177.225,66117.9
2017-03-29,178.17,178.17,176.524,177.285,68707.2
2017-03-30,178.608,178.608,177.457,177.839,34333.1
2017-03-31,177.95,180.816,177.357,180.783,114271.0
2017-04-03,180.914,182.412,179.199,180.851,48969.6
2017-04-04,179.045,182.011,179.045,181.077,298072.0
2017-04-05,181.353,181.353,179.595,179.859,57442.4
2017-04-06,179.267,182.447,178.279,179.549,187670.0
2017-04-10,183.217,183.765,181.547,182.187,42857.2
2017-04-11,183.437,186.668,181.924,182.669,372396.0
2017-04-12,186.73,186.73,183.109,183.504,41546.6
2017-04-13,185.303,185.303,182.627,183.493,353920.0
2017-04-18,185.303,185.303,181.382,182.184,197007.0
2017-04-19,185.099,185.099,180.808,182.573,117950.0
2017-04-20,183.43,185.031,181.519,184.367,262687.0
2017-04-21,181.987,185.078,181.987,184.823,58193.2
2017-04-24,190.657,192.413,189.97,190.895,196973.0
2017-04-25,193.771,202.33,193.771,199.245,484735.0
2017-04-26,198.219,202.359,198.219,201.263,458006.0
2017-04-27,200.996,201.286,198.907,201.252,52773.6
2017-04-28,200.996,202.376,200.151,202.072,104905.0
2017-05-02,203.776,203.776,200.996,201.241,540631.0
2017-05-03,201.885,205.311,201.885,204.687,52630.8
2017-05-04,206.889,208.486,206.376,207.401,153943.0
2017-05-05,210.336,212.915,208.379,211.401,178330.0
2017-05-08,213.447,213.447,207.759,209.466,161734.0
2017-05-09,204.553,208.647,204.553,208.647,83381.9
2017-05-10,207.779,207.779,205.177,206.651,170338.0
2017-05-11,204.776,207.731,204.776,207.223,202121.0
2017-05-12,204.222,206.777,204.222,205.109,54288.1
2017-05-15,205.444,205.888,204.776,205.265,116254.0
2017-05-16,205.888,207.817,204.511,207.021,63504.8
2017-05-17,204.553,205.219,202.462,202.779,27558.9
2017-05-18,208.669,208.669,202.13,203.93,133801.0
2017-05-19,204.553,205.132,203.575,203.707,41901.8
2017-05-22,205.444,205.444,202.596,203.263,15010.7
2017-05-23,202.665,203.888,201.642,201.752,27467.9
2017-05-24,203.108,203.108,201.308,201.884,66574.4
2017-05-25,202.441,204.641,201.486,202.351,81033.1
2017-05-26,202.887,203.041,199.973,202.245,29501.9
2017-05-30,200.552,202.462,200.463,202.347,32200.5
2017-05-31,200.33,203.931,200.33,202.02,188696.0
2017-06-01,201.664,204.109,201.664,203.979,23831.6
2017-06-02,208.669,208.669,205.048,205.048,43899.8
2017-06-05,205.444,205.666,204.643,204.865,14878.0
2017-06-06,201.664,204.977,201.204,204.977,36481.0
2017-06-07,202.441,205.399,201.486,205.1,35344.3
2017-06-08,203.108,203.131,201.265,201.265,83549.5
2017-06-09,203.33,204.156,201.486,201.486,38383.5
2017-06-12,201.216,202.241,199.176,199.68,58542.8
2017-06-13,200.105,202.82,199.929,202.22,94884.5
2017-06-14,203.999,205.354,202.33,202.655,90417.3
2017-06-15,204.553,204.553,200.151,202.085,71669.1
2017-06-16,204.553,205.189,202.33,205.177,103318.0
2017-06-19,207.998,207.998,206.555,207.301,6883.56
2017-06-20,207.998,209.043,206.67,208.424,32013.8
2017-06-21,208.444,208.444,203.309,204.42,101975.0
2017-06-22,205.444,206.333,205.311,206.108,51156.7
2017-06-23,209.0,209.0,204.954,205.845,66654.3
2017-06-26,207.111,207.888,205.27,205.71,49520.7
2017-06-27,206.333,206.333,203.309,203.931,141550.0
2017-06-28,202.665,203.707,201.486,201.815,205602.0
2017-06-29,201.44,201.44,193.625,194.343,127790.0
2017-06-30,195.658,198.283,194.107,194.149,104133.0
2017-07-03,196.106,196.592,195.185,195.216,54606.3
2017-07-04,194.216,196.905,194.216,195.77,97807.9
2017-07-05,195.658,198.819,195.658,198.329,44735.2
2017-07-06,200.105,200.105,193.036,194.593,73091.4
2017-07-07,196.106,196.106,192.413,193.263,189292.0
2017-07-10,192.547,193.569,191.683,193.435,69088.6
2017-07-11,193.548,193.613,190.323,190.535,89301.9
2017-07-12,192.103,192.991,191.168,192.529,146014.0
2017-07-13,193.771,194.459,192.368,192.368,116704.0
2017-07-14,193.771,195.482,191.232,194.503,167923.0
2017-07-17,195.104,198.417,191.53,198.261,79639.9
2017-07-18,198.219,198.373,194.637,195.311,57205.9
2017-07-19,197.44,197.91,196.15,197.529,34638.1
2017-07-20,199.106,199.841,196.394,197.533,72313.3
2017-07-21,200.105,200.105,194.767,195.43,83833.9
2017-07-24,199.774,199.774,193.26,194.906,283546.0
2017-07-25,196.774,197.006,194.625,196.039,367052.0
2017-07-26,197.44,197.44,193.191,193.302,144668.0
2017-07-27,193.771,194.501,188.989,192.263,154728.0
2017-07-28,192.547,193.881,188.902,189.479,122630.0
2017-07-31,189.102,190.725,188.947,189.168,115411.0
2017-08-01,191.435,192.547,189.437,192.275,72181.8
2017-08-02,192.991,192.991,191.247,192.459,40958.4
2017-08-03,191.658,196.106,191.08,194.655,141594.0
2017-08-04,197.44,198.241,193.738,197.172,35973.9
2017-08-07,198.219,198.683,197.099,197.64,76308.3
2017-08-08,197.216,198.506,196.723,196.723,45837.2
2017-08-09,196.55,196.55,192.636,193.572,193863.0
2017-08-10,192.769,193.17,191.214,191.57,16036.1
2017-08-11,189.547,191.214,189.547,191.078,43164.5
2017-08-14,192.991,193.26,190.992,193.211,55825.2
2017-08-15,193.215,193.659,192.526,192.913,8909.72
2017-08-16,193.771,195.881,193.771,194.934,85570.0
2017-08-17,194.439,196.55,194.439,196.548,28099.8
2017-08-21,192.326,194.16,192.326,192.679,35233.0
2017-08-22,193.548,195.216,193.081,194.816,30907.4
2017-08-23,192.991,195.658,192.726,193.664,56093.9
2017-08-24,193.215,194.421,193.195,193.887,36713.8
2017-08-25,194.661,194.947,192.991,193.337,27067.6
2017-08-29,190.88,192.902,189.61,192.479,225763.0
2017-08-30,193.215,194.947,193.028,194.663,168085.0
2017-08-31,191.214,197.529,191.214,195.881,61466.3
2017-09-01,200.33,200.33,197.084,198.102,56814.6
2017-09-04,194.661,196.95,194.661,196.683,17713.7
2017-09-05,193.993,195.394,193.482,193.647,122274.0
2017-09-06,192.769,194.906,192.453,193.66,111229.0
2017-09-07,198.884,198.884,194.486,195.924,297489.0
2017-09-08,194.884,195.881,194.326,195.572,61692.3
2017-09-11,197.661,200.596,195.596,200.328,157652.0
2017-09-12,200.773,203.043,199.125,202.909,50973.4
2017-09-13,203.33,205.465,202.596,205.042,144232.0
2017-09-14,204.776,204.776,203.081,204.437,108380.0
2017-09-15,203.776,205.177,203.498,204.553,292229.0
2017-09-18,204.998,205.219,203.355,203.532,78037.7
2017-09-19,205.444,205.444,203.131,203.575,455093.0
2017-09-20,203.999,205.55,203.707,204.776,48477.2
2017-09-21,205.219,205.444,203.662,204.503,138479.0
2017-09-22,205.444,205.933,203.22,204.84,364384.0
2017-09-25,204.553,206.064,204.42,205.366,47044.8
2017-09-26,206.109,206.109,204.776,205.769,88085.3
2017-09-27,205.666,205.933,204.998,205.606,24944.7
2017-09-28,206.333,206.333,204.377,205.325,22748.8
2017-09-29,206.333,207.642,205.686,207.624,68869.3
2017-10-02,209.0,209.0,207.134,207.801,327042.0
2017-10-03,208.669,209.079,207.475,209.043,16493.7
2017-10-04,207.556,209.043,207.556,207.878,218716.0
2017-10-05,209.223,209.8,207.978,208.303,71090.0
2017-10-06,209.445,209.445,204.553,205.581,72039.0
2017-10-09,209.0,209.0,204.488,206.244,272162.0
2017-10-10,209.668,212.202,209.668,210.848,249665.0
2017-10-11,212.891,213.638,210.557,212.578,112687.0
2017-10-12,213.447,214.338,212.292,214.046,55218.0
2017-10-13,214.56,215.582,213.759,215.119,23723.6
2017-10-16,216.893,216.893,213.312,213.315,81458.1
2017-10-17,213.112,213.893,212.736,213.292,74844.4
2017-10-18,212.668,214.359,212.602,213.893,121685.0
2017-10-19,214.338,214.469,211.342,213.312,52095.5
2017-10-20,214.56,214.602,210.914,211.58,80240.4
2017-10-23,214.782,215.046,211.669,214.781,30937.8
2017-10-24,214.338,215.669,213.689,214.336,90014.7
2017-10-25,215.781,218.07,215.297,217.095,87701.9
2017-10-26,217.894,221.427,215.31,219.852,34140.0
2017-10-27,221.783,226.432,221.783,225.521,66152.8
2017-10-30,225.788,226.766,224.699,226.432,26225.4
2017-10-31,226.788,228.346,226.073,227.766,316504.0
2017-11-01,228.788,229.501,226.992,227.496,54965.0
2017-11-02,230.235,230.235,225.854,226.476,59697.6
2017-11-03,226.788,230.256,225.987,229.813,141030.0
2017-11-06,230.235,231.137,228.934,230.547,29218.6
